"id","title","jurisdiction","organization"
"f242b881-75e3-40bb-a148-63410b4ce2af","Inuit Regions (Inuit Nunangat)","federal","Crown-Indigenous Relations and Northern Affairs Canada | Relations Couronne-Autochtones et Affaires du Nord Canada"
"1258aa2b-6f80-4fc3-b1f6-640742275747","Inventory of Essential Skills and Apprenticeship Tools and Programs","federal","Employment and Social Development Canada | Emploi et Développement social Canada"
"869e185f-315f-440c-80c5-e1835f5804ab","Involvement in community and activity in (First Nations/Métis/Inuit/Aboriginal) organizations, social events or cultural activities by Aboriginal identity, age group and sex","federal","Statistics Canada | Statistique Canada"
"4e5c1cac-16fc-4c35-9c40-3b5a8891a945","Job permanency, part-time or full-time job status, and job satisfaction by Aboriginal identity, age group and sex","federal","Statistics Canada | Statistique Canada"
"01be0cd8-ef14-4e48-a91e-b8b8685f5410","Just Facts: Indigenous overrepresentation in the criminal justice system (2019)","federal","Department of Justice Canada | Ministère de la Justice Canada"
"07b3116b-7628-4430-a341-5642f1685c9d","JustFacts - Trends in Adult Federal Custody Populations","federal","Department of Justice Canada | Ministère de la Justice Canada"
"27713d00-b336-43a9-8d9e-440eecddcc58","JustFacts - Trends in Adult Federal Offenders under Community Supervision","federal","Department of Justice Canada | Ministère de la Justice Canada"
"d3219254-8a47-49c8-8ce5-34d47e41d3e5","JustFacts: The Impact of Mandatory Minimum Penalties on Indigenous Peoples and Black and Other Racialized Groups","federal","Department of Justice Canada | Ministère de la Justice Canada"
"0eca7e73-14ae-4d56-b770-250ddf4ed01b","Knowledge of languages by age and gender: Canada, provinces and territories, census divisions and census subdivisions","federal","Statistics Canada | Statistique Canada"
"413ab36a-75e1-490b-880a-39d3d5ade461","Knowledge of languages by age and gender: Canada, provinces and territories, census metropolitan areas and census agglomerations with parts","federal","Statistics Canada | Statistique Canada"
"3d85bcf2-e380-4b5a-814f-d31c35643da8","Labour force characteristics by detailed Indigenous group, three-month moving averages, monthly, unadjusted for seasonality","federal","Statistics Canada | Statistique Canada"
"abf0f446-4aa8-4676-81e4-d14c0a70cd4a","Labour force characteristics by Indigenous group and educational attainment","federal","Statistics Canada | Statistique Canada"
"0d471301-3870-4fa7-9155-4bfe9a1d8f09","Labour force characteristics by province, region and Indigenous group","federal","Statistics Canada | Statistique Canada"
"eb61d559-150b-451c-9f52-2dd20d1396ea","Labour force characteristics by region and detailed Indigenous group","federal","Statistics Canada | Statistique Canada"
"ac2096a6-7b4a-464e-9e08-eca7873dd88c","Labour Force Distribution (LFD) for Natural Resource Sectors in Canada","federal","Natural Resources Canada | Ressources naturelles Canada"
"ec47874c-185e-4d3e-bf1d-05ed09609385","Labour force survey estimates (LFS), employment by Aboriginal group, National Occupational Classification for Statistics (NOC-S) and age group, Canada, selected provinces and regions","federal","Statistics Canada | Statistique Canada"
"e355e57b-9c71-44df-a0c7-ff2061d80199","Labour force survey estimates (LFS), employment by Aboriginal group, National Occupational Classification for Statistics (NOC-S), sex and age group","federal","Statistics Canada | Statistique Canada"
"6c04f440-54a9-457f-b774-e3847692c78d","Lake Winnipeg Basin Initiative","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"f2b5138d-f470-4e52-ac68-0df3c2d04a6b","Legal Aid in Canada, 2016-2017","federal","Department of Justice Canada | Ministère de la Justice Canada"
"965f3214-de52-4ce3-b115-365f5f4eefe7","Life satisfaction by gender and other selected sociodemographic characteristics","federal","Statistics Canada | Statistique Canada"
"a6d13fad-3179-4e83-8d6d-01405a18b26f","List of Briefing Notes prepared for the Deputy Minister of Crown-Indigenous Relations and Northern Affairs Canada","federal","Crown-Indigenous Relations and Northern Affairs Canada | Relations Couronne-Autochtones et Affaires du Nord Canada"
"80b1eb54-d797-4eb4-b464-61fb33b99354","List of Briefing Notes prepared for the Deputy Minister of Indigenous Services Canada","federal","Indigenous Services Canada | Services aux Autochtones Canada"
"8f24fabc-459b-4c10-b321-9c0dc0a4599a","List of Briefing Notes prepared for the Minister of Crown-Indigenous Relations","federal","Crown-Indigenous Relations and Northern Affairs Canada | Relations Couronne-Autochtones et Affaires du Nord Canada"
"6e4a1102-255b-4339-ab47-9a3fb6429c13","List of Briefing Notes prepared for the Minister of Indigenous Services","federal","Indigenous Services Canada | Services aux Autochtones Canada"
"7b61d492-dea5-42bd-b679-ebde2c7cd185","List of Briefing Notes prepared for the Minister of Intergovernmental and Northern Affairs and Internal Trade","federal","Crown-Indigenous Relations and Northern Affairs Canada | Relations Couronne-Autochtones et Affaires du Nord Canada"
"a4149545-b696-422d-89f6-47eb4723dbed","Litigation Year in Review 2016","federal","Department of Justice Canada | Ministère de la Justice Canada"
"6d9ac112-6506-4e3c-a6da-0edd6e0d72f2","Litigation Year in Review 2017","federal","Department of Justice Canada | Ministère de la Justice Canada"
"bec5c070-a287-4768-9988-13fb5650b1bf","Litigation Year In Review 2018 ","federal","Department of Justice Canada | Ministère de la Justice Canada"
"277e3275-5b97-4b2b-bf59-59af72541bd7","Loneliness by gender and other selected sociodemographic characteristics","federal","Statistics Canada | Statistique Canada"
"57b86ac5-e127-41bc-94b8-14b2d89aed0b","Long-term drinking water advisories affecting First Nations water systems – Progress on the 78 long-term drinking water advisories affecting First Nations as of April 2016, Canada ","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"a8aaf25d-59f6-4321-82aa-623751b8ed14","Long-term health problems (self-reported) by Aborginal identity","federal","Statistics Canada | Statistique Canada"
"e3443536-7e40-46aa-993b-3932402b0dca","Long-term health problems (self-reported) by Aborginal Identity, aged 12 years and over","federal","Statistics Canada | Statistique Canada"
"df83adf9-a21d-4cb5-97ed-bc44dff0bd0b","Long-term health problems (self-reported) by Aboriginal identity, age group and sex","federal","Statistics Canada | Statistique Canada"
"a28cea77-b2b9-40f0-a5fe-511dc07768b6","Lyme disease awareness resources for Indigenous communities","federal","Public Health Agency of Canada | Agence de la santé publique du Canada"
"0298736c-766d-45ab-aa5b-4f9a9bbcc426","Making handcrafted goods by Aboriginal identity, age group and sex","federal","Statistics Canada | Statistique Canada"
"1850efa0-eadc-4884-acd4-4291d3b5fbfe","Meeting Minutes of the Indigenous Advisory Committee (2019)","federal","Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada"
"4be163fc-1731-40b9-b7b0-dd0a2bacecc9","Meeting Minutes of the Indigenous Advisory Committee (2020)","federal","Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada"
"7bcfd3b9-ab3e-4c92-b607-92f09c9839ea","Meeting Minutes of the Indigenous Advisory Committee (2021)","federal","Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada"
"988f138a-2bb2-448f-a8b6-4cc65006b845","Meeting Summaries of the Indigenous Advisory Council for 2021","federal","Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada"
"3d606b38-435f-4082-abb3-aa3623ff47b7","Methods used to look for work by Aboriginal identity, unemployed","federal","Statistics Canada | Statistique Canada"
"0b5996cf-e3ec-4b83-b66a-e62a1795cbf4","Methods used to look for work by Inuit population, unemployed","federal","Statistics Canada | Statistique Canada"
"a53c266d-7b9b-493d-b6b7-ac82ae7c3d0c","Mineral Tenure in Nunavut - Coal Exploration Licences","federal","Crown-Indigenous Relations and Northern Affairs Canada | Relations Couronne-Autochtones et Affaires du Nord Canada"
"2e6f97df-eeae-462b-902d-4453a1c1034b","Mineral Tenure in Nunavut - Mineral Claims","federal","Crown-Indigenous Relations and Northern Affairs Canada | Relations Couronne-Autochtones et Affaires du Nord Canada"
"49fbab13-1a5a-4fed-8ca5-ce6e4d92576d","Mineral Tenure in Nunavut - Mining Leases","federal","Crown-Indigenous Relations and Northern Affairs Canada | Relations Couronne-Autochtones et Affaires du Nord Canada"
"823c63da-a4f8-4dce-a0fb-2de2dcdd1d63","Mineral Tenure in Nunavut - Prospecting Permits","federal","Crown-Indigenous Relations and Northern Affairs Canada | Relations Couronne-Autochtones et Affaires du Nord Canada"
"47a1331f-c1f3-4b39-9368-e6a15b6b8725","Minister of National Defence’s Mandate and Priorities Binder – 4 Apr 2022 Appearance at SECD","federal","National Defence | Défense nationale"
"d25c25c4-4964-489a-9dff-9f9a26c759b6","Minister of National Defence’s Supplementary Estimates (C) Binder","federal","National Defence | Défense nationale"
"8f706740-c294-4976-8567-97bf6b60af74","Minister's Advisory Council on Impact Assessment - First Report (June 2021)","federal","Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada"
"79e2504d-83ac-499c-92a7-034bff546276","Minister's comments on the first report of the Minister's Advisory Council on Impact Assessment ","federal","Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada"
"f2f6f697-1bcb-425a-b1ff-6fe903ee197a","Mismatch of skills for current job and job satisfaction by Aboriginal identity, age group and sex","federal","Statistics Canada | Statistique Canada"
"be54680b-ea62-46f3-aaa9-7644ed970aef","Modern treaties","federal","Crown-Indigenous Relations and Northern Affairs Canada | Relations Couronne-Autochtones et Affaires du Nord Canada"
"c634aace-67fa-404a-addf-0f4e2a807024","Modernizing Canada's Radioactive Waste Policy: Comments and Ideas Submitted","federal","Natural Resources Canada | Ressources naturelles Canada"
"7d68ea12-dd83-46dc-a5b0-d5f96450f898","Muskrat Aerial Survey - Wood Buffalo National Park","federal","Parks Canada | Parcs Canada"
"9e1507cd-f25c-4c64-995b-6563bf9d65bd","National Parks and National Park Reserves of Canada Legislative Boundaries","federal","Natural Resources Canada | Ressources naturelles Canada"
"741f9aee-555d-4ec1-a8fe-3a550a9d5ecf","Native Amphibians - Pacific Rim","federal","Parks Canada | Parcs Canada"
"d97a587c-4d3b-54a0-861c-b7d4feaf40cc","Native Peoples 1630","federal","Natural Resources Canada | Ressources naturelles Canada"
"9a3c7476-8f34-59df-8e1d-09108fd7b041","Native Peoples 1740","federal","Natural Resources Canada | Ressources naturelles Canada"
"6b050128-702a-528a-b1e2-27fa6ba39308","Native Peoples 1823","federal","Natural Resources Canada | Ressources naturelles Canada"
"4992d291-f99f-4e51-9f4e-5eeff9bcd835","NCC Remarkable trees","federal","National Capital Commission | Commission de la capitale nationale"
"4e558a98-d9ab-49d2-a493-1a1c7f8bb0d1","Non-Commercial Radio - Statistical and financial summaries 2016-2020","federal","Canadian Radio-television and Telecommunications Commission | Conseil de la radiodiffusion et des télécommunications canadiennes"
"89383791-0478-48f5-8f70-d2d02d8fbd2f","Non-native mammals - Gwaii Haanas","federal","Parks Canada | Parcs Canada"
"6801388b-307e-4642-83b5-a05102d38fe1","Northern Oil and Gas Annual Report 2019","federal","Crown-Indigenous Relations and Northern Affairs Canada | Relations Couronne-Autochtones et Affaires du Nord Canada"
"92b1a9dd-693c-4922-9218-26975ee6396b","Northern Oil and Gas Annual Report 2020","federal","Crown-Indigenous Relations and Northern Affairs Canada | Relations Couronne-Autochtones et Affaires du Nord Canada"
"5ccdf52e-1ec6-4aeb-be02-4cd1cd4a6c6a","Number and rate of victims of solved homicides, by gender, Indigenous identity and type of accused-victim relationship","federal","Statistics Canada | Statistique Canada"
"c9cea2ce-ab00-4a5c-a2f9-df07a4793662","Number of heritage places  with signed agreements that support Indigenous peoples’ ongoing use of traditionally used lands and waters for traditional or modern cultural practices","federal","Parks Canada | Parcs Canada"
"74a043e3-a761-4099-8039-9bf85574cf9a","Number of homicide victims and persons accused of homicide, by Indigenous identity, age group and gender","federal","Statistics Canada | Statistique Canada"
"4d340e56-1ba6-4cb4-88be-652c90098f98","Number of participants of the Indigenous Languages and Cultures Program in language-learning activities","federal","Canadian Heritage | Patrimoine canadien"
"1f7723e5-00ec-4e88-a11f-c137c252cd6a","Number of persons in the household and meeting basic household needs and unexpected expenses by Aboriginal identity, age group and sex","federal","Statistics Canada | Statistique Canada"
"957b26dc-20db-4098-a698-95f8edf1c01f","Number of students in Indigenous language programs, public elementary and secondary schools, by program type","federal","Statistics Canada | Statistique Canada"
"51ed1d2d-7f9a-4ebe-a281-5439066e8524","Number of students in regular programs for youth, public elementary and secondary schools, by Indigenous identity, age and sex","federal","Statistics Canada | Statistique Canada"
"d3a63d02-9ef5-41f0-ab63-4cc3b232e845","Number of students in regular programs for youth, public elementary and secondary schools, by Indigenous identity, grade and sex","federal","Statistics Canada | Statistique Canada"
"82d9b721-316f-4f7d-b2c8-af6b0adf9144","Number, percentage and rate of homicide victims, by gender and Indigenous identity","federal","Statistics Canada | Statistique Canada"
"bcc657d2-45ae-45ca-ba99-53b6ec82d58c","Number, percentage and rate of persons accused of homicide, by gender and Indigenous identity","federal","Statistics Canada | Statistique Canada"
"208ddd6d-dea8-4d1c-bf62-5b49e8983a51","Oil and Gas Rights","federal","Crown-Indigenous Relations and Northern Affairs Canada | Relations Couronne-Autochtones et Affaires du Nord Canada"
"3352200d-6c11-4619-98c9-25ca7826114b","Open Government Partnership Global Summit 2019 Indigeneous Report","federal","Treasury Board of Canada Secretariat | Secrétariat du Conseil du Trésor du Canada"
"f155e0d2-4091-4b0f-a332-0c8ef44ee793","Overrepresentation of Indigenous People in the Canadian Criminal Justice System: Causes and Responses","federal","Department of Justice Canada | Ministère de la Justice Canada"
"91474b58-f8b9-49ae-86d7-04606ff495ba","Ownership characteristics of small and medium enterprises","federal","Statistics Canada | Statistique Canada"
"269ba92d-63dd-4994-a808-fa3d1c60713b","Panel Discussion Report: Indigenous and Restorative Justice Approaches","federal","Department of Justice Canada | Ministère de la Justice Canada"
"fe021077-2b6f-4c5c-ad49-7bdaaba17043","Parent and guardian reasons for using main child care arrangement for children aged 0 to 5 years, by Indigenous identity","federal","Statistics Canada | Statistique Canada"
"6677ac16-3259-4c15-b88a-435cd378ece2","Path to obtaining high school diploma and postsecondary education by Aboriginal Identity","federal","Statistics Canada | Statistique Canada"
"0f1beea4-e1c4-47fe-851c-de667f78c041","Path to obtaining high school diploma and postsecondary education by Inuit region of residence","federal","Statistics Canada | Statistique Canada"
"4657c4b0-8735-4b70-bba9-bf3cb8d41e4c","Pelagic Fish Trawl Survey of Lake Winnipeg","federal","Fisheries and Oceans Canada | Pêches et Océans Canada"
"fe14ccfd-b531-4dbc-9310-922be7ab36c2","Perceived general health by Aboriginal identity","federal","Statistics Canada | Statistique Canada"
"0ee7ba13-d2f3-4b0e-b773-cc20ca1b1910","Perceived general health, Inuit population, by Inuit region of residence","federal","Statistics Canada | Statistique Canada"
"200fbda4-ca32-4725-88ae-dee57e5d372c","Perceived mental health and suicidal thoughts by Aboriginal identity","federal","Statistics Canada | Statistique Canada"
"3c570e08-5b93-46ce-be97-d6770892efd4","Percentage of small and medium-sized enterprises that are majority-owned by Indigenous people, youth, visible minorities and persons with disabilities in western Canada","federal","Western Economic Diversification Canada | Diversification de l'économie de l'Ouest Canada"
"16404476-97cf-480c-83ad-7ef0a8f117d1","Petroleum and Environmental Management Tool (PEMT) – Beaufort Sea and Mackenzie Delta","federal","Crown-Indigenous Relations and Northern Affairs Canada | Relations Couronne-Autochtones et Affaires du Nord Canada"
"4485b86b-f2e2-4f68-af96-fe2be1601c8c","Petroleum and Environmental Management Tool (PEMT) – Eastern Arctic","federal","Crown-Indigenous Relations and Northern Affairs Canada | Relations Couronne-Autochtones et Affaires du Nord Canada"
"5bb7e2ef-a5f5-4176-acab-8a7f05a2d6a3","Petroleum and Environmental Management Tool (PEMT) – High Arctic","federal","Crown-Indigenous Relations and Northern Affairs Canada | Relations Couronne-Autochtones et Affaires du Nord Canada"
"07bb70f4-bb51-4ed6-ad6f-eaf62b6a1eda","Planning guidance for administration of COVID-19 vaccine","federal","Public Health Agency of Canada | Agence de la santé publique du Canada"
"02982bb3-c9fc-4c6b-bd26-d948051a8b94","President's Letter to IAC (July 2021)","federal","Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada"
"d8f4f2f3-0b64-4d54-8661-6219a0315a47","President's Letter to IAC (May 2022)","federal","Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada"
"26380929-b50e-4131-bdb9-c994e8f47255","Primary Aboriginal language spoken and self-rated ability to speak primary Aboriginal language","federal","Statistics Canada | Statistique Canada"
"9bf6e89c-b99a-47e5-8c00-1666954bfaa7","Primary Aboriginal language understood and self-rated ability to understand primary Aboriginal language","federal","Statistics Canada | Statistique Canada"
"dba88a39-09fd-4ab7-b3c8-57f979db51b8","Principles to Inform Collaboration Agreements Between Indigenous Peoples and the Impact Assessment Agency of Canada","federal","Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada"
"91269ac2-edb8-48a8-8a58-16f6db46920b","Priority Places for Species at Risk","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"bdb8ba6a-9c0a-47ed-971d-5eefa8fe977f","Priority Places for Species at Risk: Boundaries","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"91219d24-e877-4c8a-8bd2-b2b662e573e0","Priority Places For Species at Risk: Projects","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"162e10ee-e930-4f48-a734-3060db3296f5","Privacy Act Modernization: Engagement with Indigenous Partners – What We Have Learned (so far) and Next Steps","federal","Department of Justice Canada | Ministère de la Justice Canada"
"fd97f6ab-255f-4bcf-a9cf-7825fff36ce2","Privacy Act: Annual Report to Parliament 2019-2020","federal","Crown-Indigenous Relations and Northern Affairs Canada | Relations Couronne-Autochtones et Affaires du Nord Canada"
"a52c2524-98fa-42ff-bbae-728df1913d03","Progress report on Global Affairs Canada’s Action Plan on Reconciliation with Indigenous People – 2021 to 2022","federal","Global Affairs Canada | Affaires mondiales Canada"
"360fc089-15b8-4dcf-8c58-32e7c782f69b","Projected population by Indigenous identity (variant prioritizing the Registered or Treaty Indian status), age group, sex, area of residence, provinces and territories, and projection scenario, Canada","federal","Statistics Canada | Statistique Canada"
"3a3d85b5-7fcf-4f1e-9a76-f3664169ef4f","Projected population by Indigenous identity, age group, sex, area of residence, provinces and territories, and projection scenario, Canada","federal","Statistics Canada | Statistique Canada"
"e64b0af7-441d-4ecd-8457-4b49cf546c7a","Public Health Agency of Canada 2019–2020 Departmental Results Report","federal","Public Health Agency of Canada | Agence de la santé publique du Canada"
"2c5806d1-f310-41e0-9e31-c7ee498dcb3a","Reasons for difficulty in finding work by Aboriginal identity, unemployed","federal","Statistics Canada | Statistique Canada"
"96d13a91-0210-4fd6-a5f4-ae12fddd32ba","Reasons for difficulty in finding work by Inuit population, unemployed","federal","Statistics Canada | Statistique Canada"
"36081f1b-57f1-4de7-b13d-309503d3bfa5","Reasons for harvesting, by Aboriginal identity, age group and sex","federal","Statistics Canada | Statistique Canada"
"f257f28f-df2f-4c18-8983-dd4e4fee377f","Reasons for making handcrafted goods, by Aboriginal identity, age group and sex","federal","Statistics Canada | Statistique Canada"
"d7b432f3-ea95-4b27-8776-10ec704d82bf","Reasons for not using any child care arrangement for children aged 0 to 5 years, by Indigenous identity","federal","Statistics Canada | Statistique Canada"
"0e76433c-7aeb-46dc-a019-11db10ee28dd","Remote Communities Energy Database","federal","Natural Resources Canada | Ressources naturelles Canada"
"fad66e78-76e4-4070-97fa-cf81a660180b","Report to Parliament: Review of S-3","federal","Indigenous Services Canada | Services aux Autochtones Canada"
"f0299fb3-73b9-4977-b96a-c83bd84ebdc4","Reports of Atlantic salmon captured in BC waters","federal","Fisheries and Oceans Canada | Pêches et Océans Canada"
"3ed88b2e-26cb-4ab9-9cb4-995514410a24","Representation of men and women in First Nation band councils and Chiefs in First Nation communities by sex","federal","Statistics Canada | Statistique Canada"
"bdbe72b6-fce5-4f42-a677-8ee4f90d3a60","Research at a Glance: Diversion","federal","Department of Justice Canada | Ministère de la Justice Canada"
"90b94672-3fcd-4f40-8c1a-0cbf17ac07e5","Research at a Glance: Indigenous Overrepresentation in the Criminal Justice System (CJS)","federal","Department of Justice Canada | Ministère de la Justice Canada"
"5eb780e7-ee22-472a-a065-77334c450a53","Research at a glance: Looking Ahead at Canada’s Justice System: What’s Important to Youth?","federal","Department of Justice Canada | Ministère de la Justice Canada"
"9d59858d-4018-47ed-a3c4-5d3b1ca29607","Research at a glance: Youth Views on Access to Justice ","federal","Department of Justice Canada | Ministère de la Justice Canada"
"c9e1f30b-9ee6-405d-b63a-d9bc5096d0da","Responding to syphilis in Canada (fact sheet)","federal","Public Health Agency of Canada | Agence de la santé publique du Canada"
"c496ee95-ed4b-4df7-adcf-f50fe46c47c8","Royal Canadian Mounted Police Fees Report 2018-19","federal","Royal Canadian Mounted Police | Gendarmerie royale du Canada"
"067e525e-638e-4df5-a0b0-39d63a930678","School-age population with Aboriginal identity by living arrangements and age group","federal","Statistics Canada | Statistique Canada"
"09f1a5a5-7e72-4752-81e7-71cf41b4932e","School-age population with Aboriginal identity, by work activity of parents and age group","federal","Statistics Canada | Statistique Canada"
"fcdd9416-c1ab-4c98-83a9-6a16d4ff2dcd","Self-perceived general health by Aboriginal identity, age group and sex","federal","Statistics Canada | Statistique Canada"
"d5a833ba-c7db-4d0e-95c6-3c32736f1768","Self-perceived mental health and suicidal thoughts by Aboriginal identity, age group and sex","federal","Statistics Canada | Statistique Canada"
"b1bbf2f3-7c26-4c68-8417-6bf5ea4b812c","Self-rated ability to speak and understand an Aboriginal language by Aboriginal identity","federal","Statistics Canada | Statistique Canada"
"c7b1130a-2d78-4341-94d9-7efaa5ea8f2d","Self-rated ability to speak and understand an Aboriginal language by Inuit region of residence","federal","Statistics Canada | Statistique Canada"
"7c2edff5-02ce-4b58-89e0-56c98a5fd8d5","Self-rated ability to understand and speak an Aboriginal language by Aboriginal identity, age group and sex","federal","Statistics Canada | Statistique Canada"
"35f51272-335c-493e-a28c-3e8dd2567808","Self-reported violent victimization among Indigenous people","federal","Statistics Canada | Statistique Canada"
"f3458256-4794-4af3-bc99-c9033ee2434f","Sense of belonging to local community by gender and other selected sociodemographic characteristics","federal","Statistics Canada | Statistique Canada"
"43b9bb27-cee8-4948-b50c-9be37a99714b","Sense of meaning and purpose by gender and other selected sociodemographic characteristics","federal","Statistics Canada | Statistique Canada"
"a6bdaba4-4592-4937-b70a-ae686da87d55","Seventh Annual (2021) Statutory Report Pursuant to Section 2 of the Indian Act Amendment and Replacement Act, Statutes of Canada, Chapter 38, 2014","federal","Indigenous Services Canada | Services aux Autochtones Canada"
"d264e7fd-1cea-4920-9124-6c0bbe0a3e66","Skills limiting job opportunities and labour force status by Aboriginal identity, age group and sex","federal","Statistics Canada | Statistique Canada"
"3adc01d9-a0d3-4842-b31f-44e7040b8ee9","Skills training and labour force status by Aboriginal identity, age group and sex","federal","Statistics Canada | Statistique Canada"
"eeb509ea-8c54-471d-81b4-6a5c0f2d5cf6","Smoking status by Aboriginal identity","federal","Statistics Canada | Statistique Canada"
"fa84c5fa-5aa8-49b3-a7f3-58f224d644ba","Smoking status by Aboriginal identity, age group and sex","federal","Statistics Canada | Statistique Canada"
"c3aab472-167a-4701-8d83-ec21252b0c8b","Smoking status, Inuit population, by Inuit region of residence","federal","Statistics Canada | Statistique Canada"
"a4a79763-9d06-4e3f-95b0-dc33abefca31","Socioeconomic characteristics of the lesbian, gay and bisexual population, 2015-2018","federal","Statistics Canada | Statistique Canada"
"90705678-982e-49db-8f1b-13e93ede3a95","Staffing and Non-Partisanship Survey 2021","federal","Public Service Commission of Canada | Commission de la fonction publique du Canada"
"cd30e3e7-0172-4d24-b500-f9db93de6b3a","Standing Committee on Indigenous and Northern Affairs","federal","Public Services and Procurement Canada | Services publics et Approvisionnement Canada"
"85f9fde1-6087-4d9b-9ee6-202ec1894c0f","StatCan COVID-19: Data to Insights for a Better Canada","federal","Statistics Canada | Statistique Canada"
"f015b66d-9157-4443-84f3-0f41bb4efe00","State of the Criminal Justice System Dashboard","federal","Department of Justice Canada | Ministère de la Justice Canada"
"dde5d48a-1171-4de5-a243-6d470a369d75","Status of wild species – National conservation status of native wild species, Canada","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"daff2847-092c-46ee-9f2d-c6ed27e14807","Status of wild species – Native and exotic species in selected groups, Canada","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"0a309f2c-4f11-4ddb-bce1-e7ba6f8c20cf","Stories from the land: Indigenous Place Names in Canada","federal","Natural Resources Canada | Ressources naturelles Canada"
"2a508dff-aed5-44f0-b9ba-d4522a4e680e","Streams and Rivers - Thermal Habitat - Pukaskwa","federal","Parks Canada | Parcs Canada"
"26618a1e-cf4c-44fd-9fd0-57688711de7e","Study on the Implementation of Mi’kmaq Treaty Fishing Rights to Support a Moderate Livelihood","federal","Fisheries and Oceans Canada | Pêches et Océans Canada"
"62155d6f-9167-4972-b77c-b90734b628dc","Targeted Investments in First Nations Community Infrastructure","federal","Crown-Indigenous Relations and Northern Affairs Canada | Relations Couronne-Autochtones et Affaires du Nord Canada"
"7362e2e4-cbb9-4e87-84e8-bc6005e361a7","Technical Advisory Committee on Science and Knowledge Minutes (2020)","federal","Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada"
"b4a64aef-9126-45b6-98da-5b850348e988","The Attorney General of Canada’s Directive on Civil Litigation Involving Indigenous Peoples","federal","Department of Justice Canada | Ministère de la Justice Canada"
"3f599fcb-8d77-4dbb-8b1e-d3f27f932a4b","The Canadian Ecumene (CanEcumene) 2.0 GIS Database","federal","Natural Resources Canada | Ressources naturelles Canada"
"037405f0-7da4-4665-9690-1f0b9846da5b","The Chief Public Health Officer’s Report on the State of Public Health in Canada 2020 – From risk to resilience: An equity approach to COVID-19 ","federal","Public Health Agency of Canada | Agence de la santé publique du Canada"
"ff00b329-fb66-41bd-bb51-b0fcd82cf7a7","The Impact of the Aboriginal Head Start in Urban and Northern Communities (AHSUNC) Program on School Readiness Skills     ","federal","Public Health Agency of Canada | Agence de la santé publique du Canada"
"ae80a25d-d3cc-438f-be54-a52492656919","The Impact of the Lack of Legal Aid in Family Law Cases","federal","Department of Justice Canada | Ministère de la Justice Canada"
"a545174b-1162-4283-b29e-635523ceb873","The nations","federal","Crown-Indigenous Relations and Northern Affairs Canada | Relations Couronne-Autochtones et Affaires du Nord Canada"
"4e6d0c97-7285-4ed0-9a2a-9134ef235115","Total number of Parks Canada natural heritage places managed cooperatively with Indigenous Peoples playing a role in decision-making","federal","Parks Canada | Parcs Canada"
"c5bbb456-7396-4345-80e3-3e0b96f635b2","Transition 2019 – E-binder. Leslie Weir, Librarian and Archivist of Canada, August 30, 2019","federal","Library and Archives Canada | Bibliothèque et Archives Canada"
"772b56c3-784a-463a-81cc-3cd0d209bb57","Transition Material - CIRNAC","federal","Crown-Indigenous Relations and Northern Affairs Canada | Relations Couronne-Autochtones et Affaires du Nord Canada"
"73dbaaca-24b6-4c04-bd52-e7b7ab0c3d8f","Tribal Councils Location","federal","Crown-Indigenous Relations and Northern Affairs Canada | Relations Couronne-Autochtones et Affaires du Nord Canada"
"a06b4479-5f57-416a-ad85-f246c0869f74","Tundra Non-Native Vegetation - Banff","federal","Parks Canada | Parcs Canada"
"ccdb39d2-5360-4086-9bf4-ff6e57a6b0c5","Type of child care arrangement for children aged 0 to 5 years, by Indigenous identity","federal","Statistics Canada | Statistique Canada"
"b4d06b01-c283-4e28-8560-f6432e6829c4","Type of difficulties for parents and guardians in finding a child care arrangement for children aged 0 to 5 years, by Indigenous identity","federal","Statistics Canada | Statistique Canada"
"4ce6e1d6-7bed-48c4-88d1-fd9d17dbf9bb","Unemployment rates of population aged 15 and over, total and with Indigenous identity, by educational attainment, Canada","federal","Statistics Canada | Statistique Canada"
"22fc6a50-3272-468d-96c9-f2d6bd54fe2f","Use of early learning and child care arrangements for children aged 0 to 5 years, by Indigenous identity","federal","Statistics Canada | Statistique Canada"
"8b2ab772-036e-49c6-b35d-e5c08ce3ef69","Vehicle and sonde data from an autonomous underwater vehicle survey of Musquash Marine Protected Area","federal","Fisheries and Oceans Canada | Pêches et Océans Canada"
