"id","title","jurisdiction","organization"
"68975fae-8002-40be-a524-0876495f2452",NA,NA,NA
"5f676365-2a0f-4195-b174-40b0b5156579",NA,NA,NA
"e1d97b08-7cb5-4bd6-80fe-81f5e0a6fd1d",NA,NA,NA
"f63df2a6-0570-4c58-8184-357834a2329d",NA,NA,NA
"f467d11f-ea61-43b0-a7f4-b6d27cec604d",NA,NA,NA
"063efa08-5422-4757-97c9-f68175a227b5",NA,NA,NA
"b2284ab6-9204-47ce-8d7c-c8d73a23c536",NA,NA,NA
"b6a4ab0e-a276-421a-a0f0-e1c0055eb2cb",NA,NA,NA
"4b1049f1-b5f6-4eda-a24f-c628c4760608",NA,NA,NA
"f301f2b8-a4bf-4640-b49f-020e3ad1b597",NA,NA,NA
"6a5e9918-2f9c-45d1-b9c3-a9129b819ac2",NA,NA,NA
"add64e44-2e88-4295-a75f-36a7cb0a5f82",NA,NA,NA
"b9616fc6-29a1-4926-818c-870505de1afc",NA,NA,NA
"fbfb6a17-a3f0-4858-9747-a7a7e11df42e",NA,NA,NA
"8a36729c-e445-4d96-8c74-a39a8bb0dd69",NA,NA,NA
"213e124d-1658-467c-803e-4dc748e93699",NA,NA,NA
"45c22acc-6909-4fe7-b38d-6e4833fcd9d2",NA,NA,NA
"032cd6c9-cd74-4646-9f15-722b98070111",NA,NA,NA
"5b9edbdc-b496-41a6-bc7a-51b9a4ff6c41",NA,NA,NA
"5e0e66d6-075e-41f1-86d9-d1ee3b9c4d9f",NA,NA,NA
"61d2a0fa-3edd-4a7a-a310-a8a2909d6f27",NA,NA,NA
"92e22d6d-f5b3-46d5-b2c5-8c50a5355ae4",NA,NA,NA
"e575f633-53e6-459b-885b-5915acd3ae73",NA,NA,NA
"5add2f8f-a02a-4728-9348-36fb6d503e91",NA,NA,NA
"6b8c97c0-2f34-4839-9a4c-3831fc0d1ffa",NA,NA,NA
"0c6f0457-371e-466b-9e20-2e27caa11622",NA,NA,NA
"5bd9c26d-b3dc-4112-95a5-7a4bce0bb233",NA,NA,NA
"4d68b78d-a429-4fdf-8d70-8ba135b2da15",NA,NA,NA
"da15e3e4-d0de-492d-8d04-1a0972628a30",NA,NA,NA
"eb92ed35-c841-40b5-aa3e-daf4283ec27d",NA,NA,NA
"45ec51c1-384a-4a9c-967b-2c573f7a3a01",NA,NA,NA
"dd684fbd-d675-4200-8a6a-4c04d78d99ec",NA,NA,NA
"27e42e08-88a1-4691-854b-e46f8dada886",NA,NA,NA
"8e012ef2-a95a-486c-8f97-ea6d2d483a4b",NA,NA,NA
"82c00b35-21df-4848-9260-eabf05b84a44",NA,NA,NA
"32ca797a-73b9-4389-a604-9b7c5ec60682",NA,NA,NA
"91961828-7275-468d-89ff-26d3a5493357",NA,NA,NA
"060a017e-3c68-4754-a0c7-91cd031b4480",NA,NA,NA
"befad6c6-a0ea-4749-b9af-6462ff76c873",NA,NA,NA
"ff889cba-dab8-40f7-bcad-b2b154338742",NA,NA,NA
"be831dcb-6de9-4f97-a73d-4bcd3bf00387",NA,NA,NA
"e88ce995-b69a-4595-a752-bb06b061b5a3",NA,NA,NA
"cc80865e-8893-11e0-a66e-6cf049291510",NA,NA,NA
"d987e9ae-27e2-40f9-8cd8-2205644b240c",NA,NA,NA
"c2303227-4188-4ff2-b476-3d347909e7b4",NA,NA,NA
"3a3c3965-2f33-45fd-83c7-49185f858700",NA,NA,NA
"b0e004ce-1189-4efd-946e-81a6ed5a4e69",NA,NA,NA
"a6e912c8-40ea-4bfb-98ad-b5f6383e4f17",NA,NA,NA
"cfdef740-6c8c-490e-9ddc-dae3490b8306",NA,NA,NA
"4c59b75f-9bd2-4859-88f1-726f1f3594f7",NA,NA,NA
"ddc256f9-e26f-417b-9e6b-c25dfe7d23dd",NA,NA,NA
"8b68a7ee-ac9c-4816-8389-1416c11c9963",NA,NA,NA
"f0eec1fe-ad1e-4109-a24f-76525961f994",NA,NA,NA
"6d98eda2-2f79-498e-9c0c-11475ff4eda3",NA,NA,NA
"dc513500-e77c-4a99-ab00-7fcf73b4ab24",NA,NA,NA
"ee6ead1e-3650-4eff-9c1e-cdd45da40d5c",NA,NA,NA
"9aa69071-b631-40b5-834f-ef443825f257",NA,NA,NA
"fd891231-fd1d-48cd-9776-dca8be396405",NA,NA,NA
"876a2617-cae2-421d-b2dd-235da124fa9b",NA,NA,NA
"4e0705e9-b7c6-455b-b278-7c4c1fd9f6af",NA,NA,NA
"c79aea05-de1a-43ed-8024-fae0b543c26d",NA,NA,NA
"ed4bc20f-8893-11e0-9d70-6cf049291510",NA,NA,NA
"ed58ba61-8893-11e0-8838-6cf049291510",NA,NA,NA
"ec884b00-8893-11e0-9de4-6cf049291510",NA,NA,NA
"ec9df5e1-8893-11e0-8b75-6cf049291510",NA,NA,NA
"ecaa7900-8893-11e0-b0d4-6cf049291510",NA,NA,NA
"ecb43d00-8893-11e0-a022-6cf049291510",NA,NA,NA
"ecc9c0cf-8893-11e0-801a-6cf049291510",NA,NA,NA
"ecd8dc00-8893-11e0-8ce9-6cf049291510",NA,NA,NA
"ece3634f-8893-11e0-9435-6cf049291510",NA,NA,NA
"ed0717f0-8893-11e0-b10e-6cf049291510",NA,NA,NA
"ed13e930-8893-11e0-b533-6cf049291510",NA,NA,NA
"ed1f0cc0-8893-11e0-9d0e-6cf049291510",NA,NA,NA
"ed2bb6f0-8893-11e0-af12-6cf049291510",NA,NA,NA
"ed3ef0d1-8893-11e0-9bf7-6cf049291510",NA,NA,NA
"ca4561ec-4fa8-478d-b26c-0bcea567147c",NA,NA,NA
"b496b776-c7ad-4b67-af11-132213eec94c",NA,NA,NA
"851b2e89-04d6-49d2-b2d6-0e603d7e11d1",NA,NA,NA
"31d9ee88-4c49-4e6c-a03c-831caa7ead48",NA,NA,NA
"5c156da2-7599-4394-bf84-1c45f897bf73",NA,NA,NA
"07deee9b-4275-40ab-a0d3-9cd913feed47",NA,NA,NA
"2fd43d51-8687-48b5-b63f-828c0b3b6112",NA,NA,NA
"ad075bc8-8de0-6a95-4b62-c4d9b3969dff",NA,NA,NA
"80632231-38a2-fe84-9a1e-c1114e9dd621",NA,NA,NA
"bf9c2600-1583-ea0f-0259-8ad0c447e9ab",NA,NA,NA
"de167eb4-9fde-8351-08ee-0cc3d78cda08",NA,NA,NA
"8cfaf70a-c068-9d61-da3e-2e1ba10d6c09",NA,NA,NA
"de9b8ae9-19a0-ceb1-a9bc-ba8bc58d084e",NA,NA,NA
"eec20550-7916-4ff9-b9bf-9e07288b4a17",NA,NA,NA
"54c43ef4-328a-6b6b-9fc4-738b8cbedb39",NA,NA,NA
"94e0001f-98e6-4834-879f-dc7927c8ee55",NA,NA,NA
"5f12a8e0-0327-42bb-a27d-a03ffa46db40",NA,NA,NA
"b3a58e4a-6dda-46c0-99e0-bab53b1ee28d",NA,NA,NA
"7c9fff9f-c7c0-4267-a287-f86299796aea",NA,NA,NA
"55fd0395-b9a3-1864-2cf7-1034442ecf4d",NA,NA,NA
"be17cf1d-671b-43b6-9447-00ef1806fcc0",NA,NA,NA
"87bc7be0-a935-454f-a3db-9dae8a8354ba",NA,NA,NA
"86951ac0-7a66-4635-9cbd-5e9a1446f234",NA,NA,NA
"ce90ece5-bd75-476e-8bad-b17218782e48",NA,NA,NA
"6bb1b2cd-930f-4123-9f03-34ff8c4dab5c",NA,NA,NA
"a8658d17-bd53-f20c-42b7-378f05faa9bc",NA,NA,NA
"3c04edc3-ccec-88cd-2698-d5809461f780",NA,NA,NA
"9e37a101-b15c-d228-c027-41badd3b3140",NA,NA,NA
"6cd7466c-ffd2-47f6-9971-93d4ef1edaf3",NA,NA,NA
"5c8b4ca2-c774-4ba3-8f4c-839b72ce08f7",NA,NA,NA
"0a469551-8e68-41b8-8a00-20d708d5d3a2",NA,NA,NA
"2a5bb2ca-2ae1-43fc-9650-2cfc94d20e62",NA,NA,NA
"bf012a22-891d-444c-aa40-45d7e38eb07e",NA,NA,NA
"060c36be-d2eb-4fb2-a10b-460555265ea0",NA,NA,NA
"ddfe93fb-9465-43e2-bc36-e1b1e46ab1a9",NA,NA,NA
"3aca6338-59f1-43f7-80bb-5f92c6e46174",NA,NA,NA
"e8e88f00-8893-11e0-a923-6cf049291510",NA,NA,NA
"e8fbeff0-8893-11e0-8ef9-6cf049291510",NA,NA,NA
"13e027ad-2bc0-4245-82f2-12cff76674b6",NA,NA,NA
"a9427be9-ce15-4c2c-904b-3701f3927f6e",NA,NA,NA
"2ff7b6bc-08a8-4ec3-b9bb-ed02aa7a9155",NA,NA,NA
"89ce13da-401b-430d-bb94-18f01d885db8",NA,NA,NA
"5b9958de-f7cc-4449-98da-db03655357f8",NA,NA,NA
"2cd8c81b-cc4d-4585-a432-50b7ab5a4fbe",NA,NA,NA
"ed9208a8-54dd-516a-9e63-68bc0be258f7",NA,NA,NA
"e71d1dcf-8893-11e0-bdba-6cf049291510",NA,NA,NA
"1318c39f-74ca-4f8a-b81c-95e1694553eb",NA,NA,NA
"afaab3ee-fc2f-4032-b581-73bc01102242",NA,NA,NA
"fff651d1-7009-4f69-9b40-004a86813709",NA,NA,NA
"bb2c7b2e-3732-4ca7-839a-480429eaa407",NA,NA,NA
"269ba92d-63dd-4994-a808-fa3d1c60713b",NA,NA,NA
"eca39932-fd4e-58af-9041-4d47c4b6f003",NA,NA,NA
"fb778dc9-3a0d-5158-894f-387725d988ff",NA,NA,NA
"4381d8ea-f702-5d0d-a8d0-1ecf95ae17af",NA,NA,NA
"17b254cf-a4bc-5c78-affc-4653d4327875",NA,NA,NA
"b9de9a97-7078-59f1-8a39-0c0478df2fe6",NA,NA,NA
"dc5c53cb-5fc7-5e48-b015-06df667eadb2",NA,NA,NA
"5681ec4a-c023-5455-932f-3cf8641dc03b",NA,NA,NA
"5ff27eb4-2a4c-579a-babb-df72c0a54b83",NA,NA,NA
"e21197b5-a76b-5931-88df-469502c80b31",NA,NA,NA
"2b5536a9-0be7-5eff-8345-fa37f8d797b6",NA,NA,NA
"18f00878-a419-5290-ba26-9b34fd09119e",NA,NA,NA
"895dcc56-8369-5c5e-8668-3971fab2ef6d",NA,NA,NA
"cf1487f4-dcc6-5484-9ec2-51870cc4faf2",NA,NA,NA
"58731ad7-09bc-58f9-8b1e-6e1457e0be5d",NA,NA,NA
"ec039e75-0dca-5d16-bfa5-408e0c0d4378",NA,NA,NA
"069ac021-8ac1-576e-ad74-3665642a2fa5",NA,NA,NA
"db362540-9c92-5e3d-a677-d5f2e2e0823e",NA,NA,NA
"506dac33-67dd-5553-aad6-f40db82e5010",NA,NA,NA
"d1be705e-a886-5c67-b3ac-26e3ecc6ff47",NA,NA,NA
"af9082e3-5dc8-5604-902d-4fe8bb658474",NA,NA,NA
"e36caf2a-3b76-5b05-b593-9b0c6d02cd6b",NA,NA,NA
"2cc1adda-edee-5814-8bbc-cd461a679ec1",NA,NA,NA
"72a3c4f5-4569-5a19-a9ff-ce3acd62e5a3",NA,NA,NA
"c3b1e802-5b57-5e10-9838-4f8babfbce01",NA,NA,NA
"b5d716c4-8528-5d7b-ba0c-808bd577fbb5",NA,NA,NA
"9b30dec5-5c85-51a1-aef0-05d8d6b2c0fe",NA,NA,NA
"0327fe74-155e-52c1-b5d1-96087986d490",NA,NA,NA
"f9d4b4fc-9ca5-538d-8a7e-bd1586b6a820",NA,NA,NA
"5b8b733a-0027-5e41-ad6a-4ca3b0c7a66a",NA,NA,NA
"7fe2bc1c-004a-50ed-b3a4-27cbf9aa18f3",NA,NA,NA
"891c8f18-c935-5dfc-894c-c161235eb074",NA,NA,NA
"8b2b2829-6fac-50dd-8c7c-248a62a62e1f",NA,NA,NA
"02eccc46-2961-5bcd-aec5-07b277a65adf",NA,NA,NA
"8bfd5108-a9f4-5fd2-9923-152820b4dda5",NA,NA,NA
"d74389a9-760a-5ef1-ae02-fac59b5edbdf",NA,NA,NA
"b70efb64-e7f0-57ab-81da-71261c6c0383",NA,NA,NA
"35ca989c-50f6-4da0-96db-f28fe284c96e",NA,NA,NA
"8004a732-5e47-47db-9ec0-e7be095a4cf8",NA,NA,NA
"67c2e706-c043-4d1b-857d-e0e57f54c5d2",NA,NA,NA
"97234a61-5bbc-45d7-8298-017831840411",NA,NA,NA
"a1e8dd4e-f910-4ae6-97b0-8e4fdfe0b68d",NA,NA,NA
"97b4ffdc-3ad1-41f7-9728-98af87c46c00",NA,NA,NA
"9afc65d3-9057-432d-8862-b8df1b453f7b",NA,NA,NA
"05ccba9e-b830-4674-88ac-2efa30e1ec69",NA,NA,NA
"21899e32-4a64-4d99-8091-70df9b774109",NA,NA,NA
"05e998ea-1cc5-4d76-b7b9-134997e9a0e9",NA,NA,NA
"cee2cc8d-1e40-417b-8f32-f1cc68314723",NA,NA,NA
"bb5500b2-527b-4c52-969e-0d0ca5892a46",NA,NA,NA
"a7b11106-f9e5-45f8-b5b9-295853951d74",NA,NA,NA
"011c8e13-c263-49b3-a898-260f6c4775d0",NA,NA,NA
"16188c1d-fab2-4f7e-ba6b-98001d7ec81d",NA,NA,NA
"f4f5a026-6d6f-4d5a-87fd-18622af34c4b",NA,NA,NA
"5ab7990f-5d38-4c5e-89a9-606086af655d",NA,NA,NA
"cfe026f8-fce0-4908-8eb2-b3c1a9853468",NA,NA,NA
"be789f97-682d-401f-b86b-56904cffa216",NA,NA,NA
"09a2f0ec-6ed0-4581-b035-4651ac1c36b0",NA,NA,NA
"a94afdc7-6384-406e-9936-66f7a9e24e42",NA,NA,NA
"1f83fd23-8626-422d-8b2e-7d144c38a402",NA,NA,NA
"d78b91a8-3337-4f87-963f-245e6707869a",NA,NA,NA
"8ab8eab9-c5fe-4dc2-b3a2-07e9116cc631",NA,NA,NA
"0191c725-fe23-4aed-8300-8a5a4f0dd991",NA,NA,NA
"60cd83f1-99c0-46b7-abc2-f1cba52b321b",NA,NA,NA
"d7309050-cf52-4fe5-bc02-19c2f7c12c86",NA,NA,NA
"865eb06f-c434-4a50-b808-06b3f4d4f8bf",NA,NA,NA
"35e5025b-fd38-4377-bebb-2dd50828f67b",NA,NA,NA
"227ca1d1-ffc5-43ba-ab26-461a6207245c",NA,NA,NA
"6428a1c8-f66f-4124-b524-36f936d78aaa",NA,NA,NA
"3bf4aa33-0785-48ea-a18a-6bdb86d0b5e8",NA,NA,NA
"a5a95ba0-a729-47e6-a17a-56f97db4ffd1",NA,NA,NA
"8979cb6c-6331-4ff3-8017-c96593f258d7",NA,NA,NA
"77309f9b-4868-4b07-9eae-7be10c753fb8",NA,NA,NA
"b2692554-02b8-4d2d-999e-369121800845",NA,NA,NA
"dfa120f2-b72f-4b77-a1c4-3e182a1c30e9",NA,NA,NA
"73203773-e559-4510-8b0a-c2d518292910",NA,NA,NA
"f2c5c77f-0ef1-4e8c-a4d2-972a33c2bc7d",NA,NA,NA
"517591c1-722a-4a58-8297-49a4501f6696",NA,NA,NA
"871c8677-b608-4f42-92e5-f5c134b6d1e9",NA,NA,NA
"ffcda3b3-da01-4816-9970-026fc43b715e",NA,NA,NA
"359943c2-db2c-4cf1-9154-4936c96b219b",NA,NA,NA
"8ab3b872-fee3-4fa2-be5f-8c74678eb669",NA,NA,NA
"bcbcc763-6c4d-49f2-a842-64868d00b79c",NA,NA,NA
"8be6dc73-2d2a-4736-a0dd-ee24dbbab0f6",NA,NA,NA
"2bc10942-9ed9-40ec-bfb8-97e1171eae93",NA,NA,NA
"a6919cf8-4257-4a1f-94f2-5744258f0816",NA,NA,NA
"abd71aa5-3233-48e7-af35-b8a5b6f09299",NA,NA,NA
"ded46145-f5b5-4ab3-ae1a-c30b75383f17",NA,NA,NA
"48246bdf-6abe-4449-9c8d-011f7be03cb6",NA,NA,NA
"b093120e-b1c0-4c16-a140-ba5a8c5867dd",NA,NA,NA
"a444d949-fc0c-47b8-8c2a-aede3aa8f7d8",NA,NA,NA
"523b00d2-6a2f-45d0-bebe-9287adc70347",NA,NA,NA
"9ffb8184-1f80-4673-9c08-ba8ed3af0ff8",NA,NA,NA
"1bfaf0f2-0805-40a2-883c-53292f4d20c2",NA,NA,NA
"1fd3cd56-7870-4729-aac7-17b817905d85",NA,NA,NA
"74d88c42-2265-4315-a3db-407933b01d42",NA,NA,NA
"9ea16430-f3fc-42a8-bece-b41bf9e5a7d1",NA,NA,NA
"1a8daf08-7446-4588-a153-c2e77056453a",NA,NA,NA
"da470967-1d74-4418-be9f-17dde26b898e",NA,NA,NA
"47340dce-61dc-4475-9f99-33c4c876e722",NA,NA,NA
"9b39b89d-84a3-4ac2-969e-fdcd3ccc00ce",NA,NA,NA
"2ed8f55b-d783-4f66-93b2-665ccb1a4910",NA,NA,NA
"fcdcf352-f48e-49c3-9607-e6a2426837d8",NA,NA,NA
"9dcf5472-c338-4831-9d2d-384bb2e6e4c8",NA,NA,NA
"aec9d6a9-e4a1-492f-bf91-5e220ab7c49a",NA,NA,NA
"fd1e67f0-e390-425d-ab0c-9ae939a36617",NA,NA,NA
"10712899-7533-40c5-bee1-0b3090cb3d1f",NA,NA,NA
"66142153-0069-4351-bd8f-482fb00ee5b2",NA,NA,NA
"af310559-5700-4ca5-927e-8a2b38c75a39",NA,NA,NA
"e8197536-e092-4db7-a7a2-ea9398999003",NA,NA,NA
"2c5bf098-ac99-4b63-9c6a-2fe14ae4f457",NA,NA,NA
"edd6e13f-f8a2-4788-a522-b6d007c6369d",NA,NA,NA
"a329a3d0-5ad6-4115-b8f4-589eb55415b6",NA,NA,NA
"83c80202-0944-4552-a60f-4060cc0c8286",NA,NA,NA
"95164d81-64b8-44ef-ac37-3ab79760e269",NA,NA,NA
"b8f9e4bf-ddbb-4416-aa43-ac80ad79f856",NA,NA,NA
"9fd8c06f-d5c7-4a67-a3d4-5a7cd178716f",NA,NA,NA
"623bf7c6-7216-4e54-a4bb-0dceaca75dcc",NA,NA,NA
"3fddf882-e763-4bc3-837e-7a8ee4bb57a5",NA,NA,NA
"4f9e7ee1-6d9d-4302-80cf-4ab9468199c0",NA,NA,NA
"83ee7a68-7d28-467b-b45f-1665694b92bd",NA,NA,NA
"fe63bd44-9977-4250-abd6-eb1f4a999d8c",NA,NA,NA
"26c2bd4b-12b6-44c6-8786-bc75f2c3acc0",NA,NA,NA
"d78e7b80-c1a9-45fe-b7fd-d297844f953f",NA,NA,NA
"61a34e2b-210b-49ed-bb4d-5bfe4fc7be1f",NA,NA,NA
"58945417-2313-4e1e-8c22-975ae35f27b7",NA,NA,NA
"a99ce4f7-d288-4523-adb2-2ea97bb456c9",NA,NA,NA
"8d5f2db7-16f1-4fea-9ab8-e99abb32dcba",NA,NA,NA
"810a6f7c-d5ee-4923-8e9a-f5fe46c1f292",NA,NA,NA
"c5a8eed2-ec87-4ab0-8f0e-7ec0d661f3cc",NA,NA,NA
"71c9543c-698e-4f5c-8f62-e214926611eb",NA,NA,NA
"c0b0fe45-c15d-4182-9a7c-79759bcaf5ee",NA,NA,NA
"cac47fb5-715e-46a8-89cc-614b57ccb618",NA,NA,NA
"6eb66baf-18a3-4499-8f86-2c68325c98d5",NA,NA,NA
"b3a15cde-6148-46fe-af35-fb6599cdc686",NA,NA,NA
"38a6ea2f-1ce1-4003-b952-4a34e7289d3e",NA,NA,NA
"5b0b8d10-b2bf-46e5-b304-6308bc849c18",NA,NA,NA
"0121c980-b438-4682-973c-bbaac2c4399e",NA,NA,NA
"5cc66874-5282-4a18-bdfc-895990c567ee",NA,NA,NA
"3fc0e391-ab5b-42f1-a66e-46dbc96a4a8b",NA,NA,NA
"bf0f532e-7f9b-43c0-9a06-6fb1bc3d670c",NA,NA,NA
"3b170885-9cd4-4a44-a02f-b1cbe91f0adb",NA,NA,NA
"8cba79a8-0e8d-45a7-bbf4-6cc3831a7fa3",NA,NA,NA
"44665baf-bba6-4ff8-9824-1584e9983da4",NA,NA,NA
"4c06b9c8-fbac-4d34-94b9-f7d54d2dc8f9",NA,NA,NA
"83987512-c6f2-436f-94b4-9d72a6ae0698",NA,NA,NA
"f556e595-a389-4f7b-b657-b2b10cccca61",NA,NA,NA
"43e74842-b8be-4003-990e-70ee3db0db88",NA,NA,NA
"0c10f7ae-47d6-4052-9ec0-fe0b3199149e",NA,NA,NA
"8468d0d8-c149-4960-8edd-aec15aa4df62",NA,NA,NA
"88696b00-b7a2-4979-8ab7-bb3592dbe90d",NA,NA,NA
"5772faad-4bf4-4c6c-b530-fc78cea498af",NA,NA,NA
"35eb4869-5c14-43e2-8dbe-f1853649b032",NA,NA,NA
"41678e72-60bd-4e44-b457-4fb29c806089",NA,NA,NA
"c154d7dd-f360-42a8-8584-513119df9aa3",NA,NA,NA
"2837b961-4e26-48d1-990f-1f781e0461cd",NA,NA,NA
"a69b5654-fbe2-49ea-9b48-8351333aa5ad",NA,NA,NA
"f500abe7-160e-4f4c-9ebb-269f5445436f",NA,NA,NA
"389a81d2-2e0d-4318-aa1f-8c0bdd95891a",NA,NA,NA
"73ab5c17-bf6d-4658-a1af-b82dbcec3e0b",NA,NA,NA
"b86b1478-b4ab-4ad2-aab9-d87198f7c2f2",NA,NA,NA
"004e0a1d-ec68-4ae5-8e38-350a6a6c131e",NA,NA,NA
"febc269a-9c1d-4fca-af2b-6f6be9d7ce4d",NA,NA,NA
"c6014652-addf-43d0-97d7-a655013c67bc",NA,NA,NA
"03723582-88ec-4820-9f7b-c13410016edc",NA,NA,NA
"f3bb10c8-29be-4d94-9c7f-a3d39fe54bfa",NA,NA,NA
"8a4cbf5b-3b94-405e-a380-cb7a1cbc4cbc",NA,NA,NA
"9218e307-b882-4f32-81ec-a1dab180b553",NA,NA,NA
"c98c7200-e1cd-4f7e-81b3-007763630619",NA,NA,NA
"78f9c182-5110-553b-b1b7-adf57064942a",NA,NA,NA
"829e97b6-0413-41cd-ae66-7a36ff9dcff8",NA,NA,NA
"26c50db7-2f97-476d-b891-fb6c1cca7d8d",NA,NA,NA
"245e1489-8c75-458a-b812-d112e345e2e6",NA,NA,NA
"b0d96d4f-0728-a0e6-ac85-0be70b8fae90",NA,NA,NA
"4216a4c9-2d66-dcc9-47e0-8607f46b4be1",NA,NA,NA
"c07dab27-6f6e-4217-8195-2d4e7aa92f12",NA,NA,NA
"2f10008d-47e7-4bd0-a5ea-337b5d556ee4",NA,NA,NA
"b65fe356-447a-4b80-a57d-989af34854f0",NA,NA,NA
"57d5ffae-3048-4a19-9b4c-eab12f6322c5",NA,NA,NA
"f61ee703-1727-4d43-a758-446df4117467",NA,NA,NA
"d2af02fe-9e12-413d-8959-06be963bde52",NA,NA,NA
"ef70dc3b-1069-4037-9bce-61f47e628a1d",NA,NA,NA
"9fd79520-bcbf-4ddf-9ce3-d946a39ec3fa",NA,NA,NA
"fd57ad8e-21be-4281-b7fc-e8852d172936",NA,NA,NA
"429e9ea5-5693-415f-a456-88a857a0b838",NA,NA,NA
"4bb44ebe-8034-4edb-bc9d-19d760298879",NA,NA,NA
"79152960-5ac1-4b49-aad9-a86cb108123d",NA,NA,NA
"eddda58d-83c1-47a4-bb9b-abb3fec98f30",NA,NA,NA
"aa428acc-85ba-499b-9e77-a67343bb2a11",NA,NA,NA
"69c9b9b9-1104-4c08-a722-5203b186fa5a",NA,NA,NA
"835d3810-46d0-4e94-a25e-0224fa73ef90",NA,NA,NA
"89f32e32-5a6d-46e1-897e-f1c7aa96e52a",NA,NA,NA
"9bedaf47-c29f-49cc-a803-4449cf627136",NA,NA,NA
"4c9e85be-fcf5-4233-ac9b-ad9acbf876fc",NA,NA,NA
"b0df67a3-5510-4889-81cc-3804e7de40bf",NA,NA,NA
"e20b99a2-7a71-4c0f-aca9-433405c4dcfd",NA,NA,NA
"f115e241-6339-481f-85a5-5a683c5b9022",NA,NA,NA
"735abd55-5a90-4606-92d2-30a29c77609a",NA,NA,NA
"d2f30db1-963a-438a-92c9-bbc0cf0427a1",NA,NA,NA
"166b476e-9297-45ff-84c7-378ab807fd2e",NA,NA,NA
"c34331c9-5e2f-4b14-a768-7e013a7152bd",NA,NA,NA
"e80685d1-2ab6-4d0b-ad38-7925e3c3b85b",NA,NA,NA
"518d4b93-d4f6-48fd-98b2-33f1d99a63b6",NA,NA,NA
"23fda2a8-1887-4d6c-8c9d-a3f6e54bb1c6",NA,NA,NA
"5efae940-c66d-4466-a215-6e3f4602a915",NA,NA,NA
"35719f61-429f-4d86-abf5-3b05674270f0",NA,NA,NA
"51dab6ec-b48f-4075-9ffe-dd83e1cdb32d",NA,NA,NA
"ed45e570-6c68-4dea-b3f4-d5c42b7c1388",NA,NA,NA
"df6fa1c0-8893-11e0-83c8-6cf049291510",NA,NA,NA
"df7ee400-8893-11e0-92ac-6cf049291510",NA,NA,NA
"df759530-8893-11e0-a394-6cf049291510",NA,NA,NA
"df87968f-8893-11e0-9415-6cf049291510",NA,NA,NA
"df8face1-8893-11e0-b536-6cf049291510",NA,NA,NA
"dfa298a1-8893-11e0-90eb-6cf049291510",NA,NA,NA
"dfdd57b0-8893-11e0-81e2-6cf049291510",NA,NA,NA
"dfaf1bc0-8893-11e0-afc9-6cf049291510",NA,NA,NA
"dfe7b7ee-8893-11e0-8b80-6cf049291510",NA,NA,NA
"dfcf7500-8893-11e0-9036-6cf049291510",NA,NA,NA
"e00b93a1-8893-11e0-8155-6cf049291510",NA,NA,NA
"dee16b80-8893-11e0-9ac0-6cf049291510",NA,NA,NA
"defc4680-8893-11e0-8e6c-6cf049291510",NA,NA,NA
"df02d62e-8893-11e0-b459-6cf049291510",NA,NA,NA
"def62c00-8893-11e0-ae8b-6cf049291510",NA,NA,NA
"df0a5040-8893-11e0-89f3-6cf049291510",NA,NA,NA
"df14625e-8893-11e0-b40a-6cf049291510",NA,NA,NA
"96271546-1224-4d33-83fa-f5bb0af5a1e0",NA,NA,NA
"28baefcf-7036-4959-8ded-86371578c7bd",NA,NA,NA
"195b334d-e412-4a80-9897-22dee979591b",NA,NA,NA
"d0ff099e-8893-11e0-bac9-6cf049291510",NA,NA,NA
"d1076e0f-8893-11e0-95f8-6cf049291510",NA,NA,NA
"e3439405-252a-437e-8c8a-1354496abaac",NA,NA,NA
"e361ea8f-8893-11e0-bb0f-6cf049291510",NA,NA,NA
"e37c9e80-8893-11e0-ad8c-6cf049291510",NA,NA,NA
"e5a1a161-8893-11e0-8d51-6cf049291510",NA,NA,NA
"be71b03c-5d73-482c-88ae-f86bff531892",NA,NA,NA
"f5ce4536-a0c8-4f25-910e-8f558a484a20",NA,NA,NA
"3da6caba-d1b6-4053-bce5-5d153a44c602",NA,NA,NA
"9591bdc7-8599-51e3-8681-81888227a445",NA,NA,NA
"aa9f8dfc-2864-5261-ad92-8de1d8d2a6b0",NA,NA,NA
"43c2f473-77eb-5a76-b999-6069a79995e2",NA,NA,NA
"82265d27-5fe0-5d08-b7de-fa718953b36d",NA,NA,NA
"283113d7-147f-535b-8854-5e9f860088ce",NA,NA,NA
"560dac57-81e4-5b10-b88c-36029bec73b5",NA,NA,NA
"cd03e7b8-2968-59a9-84e7-0dce37727e2d",NA,NA,NA
"02a0f0ed-34b7-55c9-9cbe-fc70cc3e2133",NA,NA,NA
"91c9d1c0-e600-5527-a0a0-633ec47ccb43",NA,NA,NA
"df57a2bf-4bd9-5e64-89da-5b680dc58b06",NA,NA,NA
"ecada6a5-bbe1-4bdc-805a-e2b23d4cd4d2",NA,NA,NA
"c340a324-43a6-4ae3-9b6e-87d34acec3ee",NA,NA,NA
"e772317e-4111-426e-b6c9-da19a4d5d7c9",NA,NA,NA
"af7d056c-534d-4b48-be5f-c0e5a5931901",NA,NA,NA
"cb7d23f7-d448-458e-b4e3-6a0dc6f44da6",NA,NA,NA
"f0f67a11-dd47-4710-a680-57469d8fdc2a",NA,NA,NA
"e4788ab0-8893-11e0-989c-6cf049291510",NA,NA,NA
