"id","title","jurisdiction","organization"
"f5a4d1bd-0616-4025-a19d-efd1e1f5b2e6","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Barium","federal","Health Canada | Santé Canada"
"e6e78696-4168-4b50-9727-cf2fa6c27402","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Benzene","federal","Health Canada | Santé Canada"
"6bb62744-0225-49c1-bc12-667611e3df69","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Benzene","federal","Health Canada | Santé Canada"
"0c29e000-2d50-47d3-9c39-26802bab6fe3","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Benzo[a]pyrene","federal","Health Canada | Santé Canada"
"5be90f6d-87bb-4fac-a13e-dc9682112966","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Boron","federal","Health Canada | Santé Canada"
"2e368735-8775-4dc0-9388-9bdc8620446f","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Boron","federal","Health Canada | Santé Canada"
"f000297e-3de6-47d2-8a57-5428faf7cd59","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Bromate","federal","Health Canada | Santé Canada"
"6029cd8a-a3c1-4c26-b1cb-d86fc45b42e7","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Bromoxynil","federal","Health Canada | Santé Canada"
"2b5cd628-2c4f-42d5-a594-6a88c4f457fd","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Cadmium","federal","Health Canada | Santé Canada"
"1c3e4bb5-2171-49d2-ae0b-f6ae4954a683","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Calcium","federal","Health Canada | Santé Canada"
"f1c9a563-6dfd-44fe-aba1-03b3aa55bb04","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Calcium","federal","Health Canada | Santé Canada"
"8353c0f4-1b1f-45b5-83d5-f3d4e248fd6c","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Carbaryl","federal","Health Canada | Santé Canada"
"66c6b124-ff08-4281-9529-b80b80dc3a6a","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Carbofuran","federal","Health Canada | Santé Canada"
"8b0ea119-d379-476d-9335-c21d2283c86f","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Carbofuran","federal","Health Canada | Santé Canada"
"e271e0f2-1d75-4666-8c21-3549d829090e","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Carbon Tetrachloride","federal","Health Canada | Santé Canada"
"f11e93ab-23b5-426d-ab4e-fe72dc59789e","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Carbon Tetrachloride","federal","Health Canada | Santé Canada"
"cf92cc6a-9616-4883-962f-f3ec5bc16352","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Chloramines","federal","Health Canada | Santé Canada"
"619f4192-f47d-41df-be7a-416730985697","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Chloramines","federal","Health Canada | Santé Canada"
"b2793216-f321-44b2-ab26-314a8e33d46f","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Chloride","federal","Health Canada | Santé Canada"
"143a1793-d37e-4c25-8a2c-6a8ac43f25ca","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Chloride","federal","Health Canada | Santé Canada"
"54bc04c0-f9d4-4cf8-9af0-cbf6fa821f3c","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Chlorine","federal","Health Canada | Santé Canada"
"a26a01ca-5479-4617-bfde-10aa0ec3e0e3","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Chlorine","federal","Health Canada | Santé Canada"
"1201f4b9-7201-49fb-9ea6-c24d446fe507","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Chlorite and Chlorate","federal","Health Canada | Santé Canada"
"2805b12c-c0e7-40fa-a655-5ae010a3168e","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Chlorite and Chlorate","federal","Health Canada | Santé Canada"
"333cef15-f1d0-4a8b-8c7a-fced408cf4fd","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Chlorpyrifos","federal","Health Canada | Santé Canada"
"e1204280-26d9-473f-ad61-b6f98a99ba2d","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Chlorpyrifos","federal","Health Canada | Santé Canada"
"584c8b06-c9df-49a1-b371-56d7fa2bedc0","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Chromium","federal","Health Canada | Santé Canada"
"4fb5a394-7c07-4899-b461-e36bd29a39df","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Chromium","federal","Health Canada | Santé Canada"
"64769995-e305-4d40-9b38-595a62076428","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Colour","federal","Health Canada | Santé Canada"
"6e4f46c0-301c-46d3-8403-84ae53a1c69a","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Cyanide","federal","Health Canada | Santé Canada"
"24c6fd9c-9afd-4924-9ee5-02765c857fd8","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Cyanide","federal","Health Canada | Santé Canada"
"ae530138-3d40-4b22-a5b5-7fa400ff5089","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Cyanobacterial Toxins","federal","Health Canada | Santé Canada"
"11f20e4b-9ab1-4e31-bf7c-3e1bee4d2ad0","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Cyanobacterial Toxins","federal","Health Canada | Santé Canada"
"7f624316-2f5d-465a-aada-aa6dd1110f23","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Diazinon","federal","Health Canada | Santé Canada"
"8cb27615-846d-4ac5-9b9e-b0b68da77c7f","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Dicamba","federal","Health Canada | Santé Canada"
"dade336f-783f-4303-8bc8-9c881de74a2d","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Dichlorobenzenes","federal","Health Canada | Santé Canada"
"47231014-85ce-40f8-a9d0-889ed3be1fc0","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Dichlorobenzenes","federal","Health Canada | Santé Canada"
"72ada261-4e47-4013-b3be-ead97dd951ee","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Dichloromethane","federal","Health Canada | Santé Canada"
"3e314897-d65d-4624-bd2e-311394bb820a","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Dichloromethane","federal","Health Canada | Santé Canada"
"3df607f8-250c-4aec-8afe-c68856b38ea8","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Diclofop–methyl","federal","Health Canada | Santé Canada"
"dd40b6b0-4dbb-4f9e-97c9-bdad687422b9","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Diclofop–methyl","federal","Health Canada | Santé Canada"
"8962050e-347a-47fa-b889-31c7c852d414","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Dimethoate","federal","Health Canada | Santé Canada"
"df6c1f0e-1b34-48c4-af81-b2f20d3449ea","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Dimethoate","federal","Health Canada | Santé Canada"
"8a806c36-82e9-47a1-8b24-8e28b65a0e2b","Guidelines for Canadian drinking water quality: Guideline technical document – Diquat","federal","Health Canada | Santé Canada"
"9e0c1785-89e8-46bd-bf9d-04c9083e93d4","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Diquat","federal","Health Canada | Santé Canada"
"2e0f4deb-2366-4ec0-a694-64ef912b685e","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Enteric Viruses","federal","Health Canada | Santé Canada"
"fa5934c6-53ab-464d-80ea-cc36fd5535b5","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Escherichia coli","federal","Health Canada | Santé Canada"
"b3fbf2bf-c114-4418-8b73-789ccca95847","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Fluoride","federal","Health Canada | Santé Canada"
"de075db1-4221-45a9-b6d0-4a1f3fe07b94","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Fluoride","federal","Health Canada | Santé Canada"
"c007f5e1-3875-44e8-9586-8eefe3f7e967","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Formaldehyde","federal","Health Canada | Santé Canada"
"ee93d1a8-2e68-487e-9f1e-1a2ccb88584d","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Glyphosate","federal","Health Canada | Santé Canada"
"14805bcd-6467-4194-bd10-fcb0776fe8ff","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Haloacetic Acids","federal","Health Canada | Santé Canada"
"0a6f2321-dbd9-4d68-94f6-017048019505","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Hardness","federal","Health Canada | Santé Canada"
"4129c143-a6dd-4781-afa1-874c23a5419d","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Hardness","federal","Health Canada | Santé Canada"
"b4adc158-1830-443a-bdb6-a80ae72bd55f","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Iron","federal","Health Canada | Santé Canada"
"ad201b59-486f-4641-9729-62374a87dd91","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Lead","federal","Health Canada | Santé Canada"
"3b30b72a-60d2-4ce5-bcd1-614bed27024a","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Lead","federal","Health Canada | Santé Canada"
"7755ed80-a363-4bf1-b35f-878ea98c2822","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Lead","federal","Health Canada | Santé Canada"
"c64264fb-9d52-4bf6-af91-a46af3cb414b","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Manganese","federal","Health Canada | Santé Canada"
"38e6bc6a-6cf4-47cc-9846-3b6ba4cf2e63","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Mercury","federal","Health Canada | Santé Canada"
"70d775bc-20be-4ad6-9f19-c1d0100e9e0f","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Mercury","federal","Health Canada | Santé Canada"
"1aebcdf2-2f6a-40e6-a2a1-3b03d167c861","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Methyl Tertiary-Butyl Ether (MTBE)","federal","Health Canada | Santé Canada"
"1daef570-72d2-45f9-ade7-e68e584444e5","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Metolachlor","federal","Health Canada | Santé Canada"
"abc00820-1993-4cdf-ac4f-9ac9fa311306","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Metribuzin","federal","Health Canada | Santé Canada"
"de34a9c0-536a-4ed2-94a9-8a1f9a79614c","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Monochlorobenzene","federal","Health Canada | Santé Canada"
"37268867-0936-43e9-a248-4b3e21e14282","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Nitrate and Nitrite","federal","Health Canada | Santé Canada"
"76fb9e2a-b0cc-4c7e-b1cf-c7e8e9d2f247","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Nitrate and Nitrite","federal","Health Canada | Santé Canada"
"86795754-52b0-45b3-a61e-48e278d6cdb7","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Nitrilotriacetic Acid (NTA)","federal","Health Canada | Santé Canada"
"03297a06-cdd9-49f7-875b-aa5e4c79117e","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Odour","federal","Health Canada | Santé Canada"
"65046804-cc68-4d24-a3e8-a7a2cfe24cd6","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Paraquat","federal","Health Canada | Santé Canada"
"e94c83cb-e311-4d31-a0aa-0c4611ba43e8","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Perfluorooctane Sulfonate (PFOS)","federal","Health Canada | Santé Canada"
"b5bdebb3-0dd5-4d2d-807a-98a8185e4f8a","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Perfluorooctanoic Acid (PFOA)","federal","Health Canada | Santé Canada"
"f47e68c8-61dc-4378-8e0f-6c9f9a892f5a","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – pH","federal","Health Canada | Santé Canada"
"9b4b8b15-6c9b-46d4-87da-38cc8be3dcc6","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Phorate","federal","Health Canada | Santé Canada"
"01dcaad7-679f-412e-8399-19bbcbbdc794","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Picloram","federal","Health Canada | Santé Canada"
"e5c96383-f511-40b0-ba38-b1dac9204060","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Radiological Parameters","federal","Health Canada | Santé Canada"
"1ab78a1e-4609-4be2-b608-dad3ede4a801","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Selenium","federal","Health Canada | Santé Canada"
"abb2bc44-cb4b-4a10-abf1-738271e8fa0e","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Silver","federal","Health Canada | Santé Canada"
"e437ff85-7cc1-4b42-8926-f39d77948baf","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Simazine","federal","Health Canada | Santé Canada"
"0f6fa2dd-a902-4d60-a3d5-b3955c43fc22","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Sodium","federal","Health Canada | Santé Canada"
"ef0d1ae1-765c-44d0-8b66-ba7e6d489073","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Sulphate","federal","Health Canada | Santé Canada"
"5ffe8a21-a44e-48f2-8fdf-b36642e8babf","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Sulphide (as H2S)","federal","Health Canada | Santé Canada"
"2ca5aec8-cb4f-4552-8e35-583a67032877","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Taste","federal","Health Canada | Santé Canada"
"cd83e80f-118c-49e8-9279-46bb66746c09","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Terbufos","federal","Health Canada | Santé Canada"
"6b2da5d8-d944-4955-9b48-b7c8e2c1d677","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Tetrachloroethylene","federal","Health Canada | Santé Canada"
"6fdaada2-ec7d-4317-9ec3-4c58780b0e1d","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Trichloroethylene","federal","Health Canada | Santé Canada"
"b09d0666-b3b0-42c9-96d9-6e81a28597c6","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Trihalomethanes","federal","Health Canada | Santé Canada"
"6fd5a959-22c0-4f80-9e9c-5b75568d2445","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Turbidity","federal","Health Canada | Santé Canada"
"ac6b0a7a-b1aa-4254-ad00-5c945ce6ae04","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Vinyl Chloride","federal","Health Canada | Santé Canada"
"cf5a27ee-bb49-47e9-94af-64570d24fda8","Guidelines for Canadian Drinking Water Quality: Guideline Technical Document – Zinc","federal","Health Canada | Santé Canada"
"a437a707-fe70-45c7-b7d8-6792ccb6e9ef","Halogenated Phenolic Compounds in the plasma of Bay of Quinte AOC Brown bullhead","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"70e419d7-d1e1-4aa7-a741-144a523dcf3b","Halogenated Phenolic Compounds in the plasma of Detroit River AOC Brown bullhead","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"4b34eef2-437f-4c69-bec6-16fcdb5a8abf","Halogenated Phenolic Compounds in the plasma of Toronto and Region AOC Brown bullhead","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"b3356c4d-08b7-4146-a780-1ba92fc486ea","Halogenated Phenolic Compounds in the plasma of Wheatley Harbour AOC Brown bullhead","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"c1ab15e4-ffa0-4c1a-ad81-d7797d223208","Hamilton Harbour Acoustic Doppler Current Profiler data","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"8fc40549-6873-4c69-acba-6ae77625d80a","Hamilton Harbour AOC Sediment Exposure to Fathead Minnow","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"cb9b03c6-704b-479b-a612-3b350ec88123","Hamilton Harbour Area of Concern","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"1eb71586-e29c-46c6-9c00-63428f3ef97f","Hamilton Harbour Vertical Profiling Data","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"c50e3bb8-97f5-48be-a910-a8a7b59f85ff","Hamilton Harbour Water Quality Data","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"6fc71493-8ecb-4b40-a9c4-5d65302748f6","Historic mercury and heavy metal deposition across Canada reconstructed from lake sediment cores","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"cb7832e0-2471-4d8c-a1cd-1d2ba8b5f123","Historical observations of physical limnology in Canadian lakes","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"f54e2a01-78f0-4643-881f-7ce9b327784e","Honey Harbour and Tadenac Bay Water Quality 2013 to 2016","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"e7b145ce-b277-481e-818e-f7e5af48c5e8","Hourly wind-bias-adjusted precipitation data from the ECCC automated surface observation network","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"e7b0f398-df2e-4123-b6ec-d6db7604f9e6","Household use of chemical pesticides and fertilizers – Percentage of households in Canada with a lawn or garden using chemical pesticides and fertilizers","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"ee1fb935-45cb-4040-9f70-be168394fcee","Household Use of Chemical Pesticides and Fertilizers – Percentage of households in Canada with a lawn or garden using chemical pesticides and fertilizers","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"cc5ea139-c628-46dc-ac55-a5b3351b7fdf","Human-wildlife coexistence incidents in selected national parks from 2010 to 2021","federal","Parks Canada | Parcs Canada"
"743a0b4a-9e33-4b12-981a-9f9fd3dd1680","Human-wildlife coexistence incidents managed by Parks Canada","federal","Parks Canada | Parcs Canada"
"7da52c0f-e1bb-4307-af60-f146c2f572c4","Hydrological Quality Index - Cape Breton Highlands","federal","Parks Canada | Parcs Canada"
"c094782e-0d6f-4cc0-b5a3-58908493a433","Identifying priority areas to enhance monitoring of cetaceans in the Northwest Atlantic Ocean","federal","Fisheries and Oceans Canada | Pêches et Océans Canada"
"fb32617c-e8ac-4dd5-af62-1814a8c427d3","Important Areas for Birds in Pacific North Coast Integrated Management Area","federal","Fisheries and Oceans Canada | Pêches et Océans Canada"
"ecfc238f-b1c7-4f5e-9607-d1332860eda1","Important Areas for Birds in Strait of Georgia Ecoregion","federal","Fisheries and Oceans Canada | Pêches et Océans Canada"
"ae1a5118-afd6-43d1-8ba9-530e2d50e80b","Important Areas for Birds in West Coast Vancouver Island Ecoregion","federal","Fisheries and Oceans Canada | Pêches et Océans Canada"
"fa8387ce-3c66-4d07-9406-2bd2fcb5cc35","Important Areas for Cetaceans in Pacific North Coast Integrated Management Area","federal","Fisheries and Oceans Canada | Pêches et Océans Canada"
"5db1e0ce-4515-49ac-891f-a0862c59bc01","Important Areas for Cetaceans in Strait of Georgia Ecoregion","federal","Fisheries and Oceans Canada | Pêches et Océans Canada"
"a5e50560-00ba-471f-a96e-414ac5b98f5c","Important Areas for Cetaceans in West Coast Vancouver Island Ecoregion","federal","Fisheries and Oceans Canada | Pêches et Océans Canada"
"7ad56d67-c4be-495b-82ef-3bff57c986a4","Important Areas for Coral and Sponge in Pacific North Coast Integrated Management Area","federal","Fisheries and Oceans Canada | Pêches et Océans Canada"
"bbf83e9c-adea-4e58-9023-a650a2c69970","Important Areas for Coral and Sponge in West Coast Vancouver Island Ecoregion","federal","Fisheries and Oceans Canada | Pêches et Océans Canada"
"fda1aa0d-856f-4868-b03d-96de13ed8b78","Important Areas for Fish in Pacific North Coast Integrated Management Area","federal","Fisheries and Oceans Canada | Pêches et Océans Canada"
"abf45456-cf91-4985-889e-96d38e6a37d1","Important Areas for Fish in Strait of Georgia Ecoregion","federal","Fisheries and Oceans Canada | Pêches et Océans Canada"
"2c0c5bc5-4a13-4d88-8da4-9214e3a13068","Important Areas for Fish in West Coast Vancouver Island Ecoregion","federal","Fisheries and Oceans Canada | Pêches et Océans Canada"
"04ae629a-9c0d-41ea-850a-2ec16f405121","Important Areas for Geography in Pacific North Coast Integrated Management Area","federal","Fisheries and Oceans Canada | Pêches et Océans Canada"
"012fae15-282b-44c9-ad82-0978efea211c","Important Areas for Geography in Strait of Georgia Ecoregion","federal","Fisheries and Oceans Canada | Pêches et Océans Canada"
"cbdb008f-259f-478a-a42d-d164e8b4b26a","Important Areas for Geography in West Coast Vancouver Island Ecoregion","federal","Fisheries and Oceans Canada | Pêches et Océans Canada"
"43c71643-bd3b-4a51-b5cc-31948047866b","Important Areas for Invertebrates in Pacific North Coast Integrated Management Area","federal","Fisheries and Oceans Canada | Pêches et Océans Canada"
"ddd8e656-fa76-4100-b40a-8ea78cc7b4f3","Important Areas for Invertebrates in Strait of Georgia Ecoregion","federal","Fisheries and Oceans Canada | Pêches et Océans Canada"
"08966d49-4290-4431-aad8-4f25aed7c42d","Important Areas for Invertebrates in West Coast Vancouver Island Ecoregion","federal","Fisheries and Oceans Canada | Pêches et Océans Canada"
"ffd1e52f-1682-4c0e-aa76-fc0875297da0","Important Areas for Other Vertebrates in Pacific North Coast Integrated Management Area","federal","Fisheries and Oceans Canada | Pêches et Océans Canada"
"b59df704-1777-4f89-825c-3e90b9131be9","Important Areas for Other Vertebrates in Strait of Georgia Ecoregion","federal","Fisheries and Oceans Canada | Pêches et Océans Canada"
"a9f6692e-9679-45c9-9113-a5aa4eb4beb2","Important Areas for Other Vertebrates in West Coast Vancouver Island Ecoregion","federal","Fisheries and Oceans Canada | Pêches et Océans Canada"
"422650c4-0dff-460f-a945-84ddf732ad7e","Important Areas for Sponge Reefs in Strait of Georgia Ecoregion","federal","Fisheries and Oceans Canada | Pêches et Océans Canada"
"9517146e-a03b-4ca8-8492-94b867bcaed8","Inland Lake Water Quality - Bruce Peninsula","federal","Parks Canada | Parcs Canada"
"2304908f-bc3f-4394-bbe7-05293a35868d","Inland Lakes - Water Quality - Pukaskwa","federal","Parks Canada | Parcs Canada"
"ee46af43-df3a-4a8f-bad7-0cb34a66cccc","Inorganic chloramines and chlorinated wastewater effluents - P2 Notice","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"190276ba-29ea-4b3b-be74-757d0eb896f2","Inshore Lobster Trawl Survey","federal","Fisheries and Oceans Canada | Pêches et Océans Canada"
"9c96d46e-f45d-450d-9189-7e31b10fcde9","Inventory of macroalgae and benthic macroinvertebrates on the north shore of the Saint-Lawrence Estuary (2019)","federal","Fisheries and Oceans Canada | Pêches et Océans Canada"
"a4ff7bf5-e532-4c79-ac76-5cebc6b05ed2","Keewatin - Southern Baffin Island Long-term Water Quality Monitoring Data - Canada's North","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"150566dc-7f3b-4ba7-b65a-16f35b947a57","La Salle River 05OG008 Water Chemistry 2009 - 2015","federal","Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada"
"c1a63ce9-6b76-414b-937e-135fae08cea2","La Salle River Near Elie 05OG008 Daily Discharge 1990 - 2013","federal","Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada"
"77f8bc5f-6378-4de8-893c-a6df8d78bbef","Lake Erie Nearshore Waters Assessment","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"d352dbed-bfae-4c18-bf5f-39a1a3a86485","Lake Erie Satellite-derived Annual Algal Bloom Indices","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"0e12e786-b199-4716-891d-529b9f43f904","Lake Erie Satellite-derived Daily Algal Bloom Indices","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"05d08819-75b8-4f77-8688-aca5e7cce8ad","Lake Ice Database","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"05c874a8-e7f9-469c-8779-333bca62d8c3","Lake of the Woods Satellite-derived Annual Algal Bloom Indices","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"a787c6ab-c7f1-4a06-b200-448c98c95a3b","Lake of the Woods Satellite-derived Daily Algal Bloom Indices","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"8d213042-38f5-4ffa-b0ad-6900e94d1888","Lake Ontario Nearshore Waters Assessment","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"a7752b0c-408c-4c8f-a2d0-4f2e1d19dbe5","Lake Simcoe Water and Sediment Quality 2008 to 2011","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"34af74b4-727e-4784-b21f-db822a5a2cdc","Lake Simcoe/South-Eastern Georgian Bay Cleanup Fund","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"f9e1595d-27bb-4a6a-b94d-6b9bed7db263","Lake Study: Turkey Lakes Watershed Study","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"408f18b0-eca3-4780-aedb-40ac476d5369","Lake Superior Nearshore Waters Assessment","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"0938086c-fc6f-49c5-be1b-458e67cb6450","Lake Water Quality - Cape Breton Highlands","federal","Parks Canada | Parcs Canada"
"6580aa40-4043-4938-8a42-6dd00ec22ae8","Lake water quality - Elk Island","federal","Parks Canada | Parcs Canada"
"345546e4-24ed-4b03-bff9-ad02548ae865","Lake Water Quality - Kejimkujik","federal","Parks Canada | Parcs Canada"
"6c04f440-54a9-457f-b774-e3847692c78d","Lake Winnipeg Basin Initiative","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"ede485c2-07b2-48fb-8d37-5f123ee99610","Lake Winnipeg Basin Stewardship Fund - Map of Funded Projects","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"c295cdef-18d4-41fb-b0ce-9cb421263c31","Lake Winnipeg Satellite-derived Annual Algal Bloom Indices","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"8cf1f5e8-021b-4000-a9b6-66a6339e8c2b","Lake Winnipeg Satellite-derived Daily Algal Bloom Indices","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"da7b8156-cfba-43c1-8014-a513aa88e175","Lake Winnipeg Water Temperature 2007","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"9d96e8c9-22fe-4ad2-b5e8-94a6991b744b","Lakes, Rivers and Glaciers in Canada - CanVec Series - Hydrographic Features","federal","Natural Resources Canada | Ressources naturelles Canada"
"16052985-5af8-e991-40d5-6afbc3a90875","Landsat Circa 2010 Top of Atmosphere Reflectance Mosaic of Canada","federal","Natural Resources Canada | Ressources naturelles Canada"
"57b86ac5-e127-41bc-94b8-14b2d89aed0b","Long-term drinking water advisories affecting First Nations water systems – Progress on the 78 long-term drinking water advisories affecting First Nations as of April 2016, Canada ","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"0177c195-13a8-4078-aa85-80b17e9e2cfe","Lower Mackenzie River Basin Long-term Water Quality Monitoring Data - Canada's North","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"52b095f6-db34-42a2-8230-ec67160ac7f0","Lower Saskatchewan - Nelson River Basin Long-term Water Quality Monitoring Data","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"7173c16e-e807-4807-b807-81d6f9cf6a51","Mainstem Athabasca River Benthic Macroinvertebrates – Oil Sands Region","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
"e49e9ef8-ac56-42d0-ba8c-557edb644bce","Mainstem Bathymetry, Oil Sands Region","federal","Environment and Climate Change Canada | Environnement et Changement climatique Canada"
